"Name","Rating","Rarity","Preferred Position","Nation","League","Team","Price Limits","Last Sale Price","Discard Value","Contract","Untradeable","Loans","DefinitionId","IsDuplicate","IsInActive11","Alternate Positions","ExternalPrice"
"Collins","69","Common","LB","Nigeria","EFL Championship","Cardiff City","Min:150 Max:10000","0","104","7","false","false","241135","false","false","LB,LWB","400"
"Hansen","69","Common","LB","United States","Serie BKT","Palermo","Min:150 Max:10000","0","0","7","true","false","261313","false","false","LB,LWB","450"
"Buchanan","68","Common","LB","England","EFL Championship","Birmingham City","Min:150 Max:10000","0","102","7","false","false","247385","false","false","CB,LB,LWB","600"
"Pérez Ruiz","68","Common","GK","Spain","LALIGA HYPERMOTION","SD Huesca","Min:150 Max:10000","0","102","7","false","false","228456","false","false","GK","400"
"Bataillard","68","Common","CM","France","D1 Arkema","AS Saint Étienne","Min:150 Max:10000","0","102","7","false","false","265973","false","false","CDM,CM","600"
"Neidhart","68","Common","RWB","Germany","Bundesliga 2","FC Hansa Rostock","Min:150 Max:10000","0","102","7","false","false","211982","false","false","RWB,RB,LWB","550"
"Chapela López","68","Common","RM","Spain","LALIGA HYPERMOTION","CD Eldense","Min:150 Max:10000","0","102","7","false","false","263941","false","false","RM,LM,RW","400"
"Cevallos","68","CONMEBOL Sudamericana","CM","Ecuador","Sudamericana","CS Emelec","Min:150 Max:10000","0","102","7","false","false","212944","false","false","CDM,CM,CAM","800"
"Diawara","68","Common","GK","Mali","Allsvenskan","Malmö FF","Min:150 Max:10000","0","0","7","true","false","259918","false","false","GK","300"
"Tutino","68","Common","ST","Italy","Serie BKT","Cosenza","Min:150 Max:10000","0","0","7","true","false","220528","false","false","CF,ST,LW","400"
"Başsan","68","Common","RM","Turkey","Trendyol Süper Lig","Sivasspor","Min:150 Max:10000","0","0","7","true","false","204372","false","false","RM,LM,RW","950"
"Diaby","68","Common","CDM","France","EFL Championship","Sheffield Wed","Min:150 Max:10000","0","0","7","true","false","248831","false","false","CDM,CM","400"
"Clem","67","Common","CDM","Denmark","3F Superliga","F.C. København","Min:150 Max:10000","0","101","7","false","false","271980","false","false","CDM","400"
"Álvarez","67","CONMEBOL Sudamericana","CAM","Argentina","Sudamericana","O. Petrolero","Min:150 Max:10000","0","101","7","false","false","211273","false","false","CM,CAM","700"
"Kaplan","67","Common","CB","Turkey","Eredivisie","Ajax","Min:150 Max:10000","0","101","7","false","false","264728","false","false","CB","1900"
"Gharbi","67","Common","LW","Spain","CSSL ","Stade-Lausanne","Min:150 Max:5000","0","101","7","false","false","50594842","false","false","LM,CAM,LW","300"
"Bohar","67","Common","LM","Slovenia","PKO BP Ekstraklasa","Zagłębie Lubin","Min:150 Max:10000","0","101","7","false","false","225445","false","false","LM,LW","250"
"González Pérez","67","Common","ST","Spain","Liga Portugal","Arouca","Min:150 Max:10000","0","0","7","true","false","225105","false","false","CAM,CF,ST","500"
"Dyngeland","67","Common","GK","Norway","Eliteserien","SK Brann","Min:150 Max:10000","0","0","7","true","false","208573","false","false","GK","500"
"Oskarsson","67","Common","RB","Sweden","Scottish Women's League","Glasgow City FC","Min:150 Max:10000","0","0","7","true","false","243382","false","false","RWB,RB","450"
"McGowan","67","Common","CB","Australia","cinch Prem","St. Johnstone","Min:150 Max:10000","0","0","7","true","false","190180","false","false","CB,CDM","550"
"Velasco","67","CONMEBOL Libertadores","RB","Ecuador","Libertadores","Barcelona SC","Min:250 Max:10000","0","0","7","true","false","236268","false","false","RWB,RB","900"
"Tilt","67","Common","CB","Jamaica","EFL League Two","Salford City","Min:150 Max:10000","0","0","7","true","false","240446","false","false","CB","350"
"Vilhelmsson","66","Common","ST","Sweden","Bundesliga","SV Darmstadt 98","Min:150 Max:10000","0","99","7","false","false","257264","false","false","CF,ST","400"
"Guasone","66","CONMEBOL Sudamericana","CB","Argentina","Sudamericana","Estudiantes","Min:150 Max:10000","0","99","7","false","false","261885","false","false","CB","1000"
"Jorquera","66","CONMEBOL Sudamericana","LB","Chile","Sudamericana","Cobresal","Min:150 Max:10000","0","99","7","false","false","214231","false","false","LB,LWB,LM","350"
"Muyumba","66","Common","CDM","France","MLS","Atlanta United","Min:150 Max:10000","0","99","7","false","false","235885","false","false","CDM,CM","4400"
"Marriott","66","Common","ST","England","EFL League One","Fleetwood Town","Min:150 Max:10000","0","0","44","true","false","214876","false","false","CF,ST","400"
"Nollenberger","66","Common","LW","Germany","Bundesliga 2","1. FC Magdeburg","Min:150 Max:10000","0","0","7","true","false","250947","false","false","LM,RW,ST,LW","0"
"Koomson","66","Common","RW","Ghana","Eliteserien","Sandefjord","Min:150 Max:10000","0","0","7","true","false","219558","false","false","RM,RW","1200"
"Scales","66","Common","CB","Republic of Ireland","cinch Prem","Celtic","Min:150 Max:5000","0","0","7","true","false","246991","false","false","CB,LB","1900"
"Santos de Sousa","65","Common","CB","Brazil","Liga Portugal","Moreirense FC","Min:150 Max:10000","0","98","7","false","false","262562","false","false","CB","500"
"Bocat","65","Common","LWB","France","1A Pro League","STVV","Min:150 Max:10000","0","98","7","false","false","255446","false","false","LB,LWB,LM","300"
"Merloi","65","Common","RM","Romania","SUPERLIGA","FC Voluntari","Min:150 Max:10000","0","98","7","false","false","253438","false","false","RM,CAM,RW","300"
"Fontoura F. Morais","65","Common","ST","Portugal","Liga Portugal","Boavista FC","Min:150 Max:10000","0","98","7","false","false","259054","false","false","CF,ST","650"
"Cacutalua","65","Common","CB","Germany","Bundesliga 2","1. FC Magdeburg","Min:150 Max:10000","0","98","7","false","false","220878","false","false","RB,CB","450"
"Turnbull","65","Common","CB","England","EFL League Two","Tranmere Rovers","Min:150 Max:10000","0","98","7","false","false","206170","false","false","CB","600"
"Zagré","65","Common","LB","France","Eredivisie","Excelsior","Min:150 Max:10000","0","98","7","false","false","248604","false","false","LB,LWB","650"
"Triantis","65","Common","CB","Australia","EFL Championship","Sunderland","Min:150 Max:10000","0","0","7","true","false","270887","false","false","CB","600"
"Wlazło","65","Common","CM","Poland","PKO BP Ekstraklasa","Stal Mielec","Min:150 Max:10000","0","0","7","true","false","199647","false","false","CDM,CM","350"
"Tchato","65","Common","RB","Cameroon","Ligue 1 Uber Eats","Montpellier","Min:150 Max:10000","0","0","7","true","false","270518","false","false","RWB,RB","1600"
"Mândroiu","65","Common","RW","Republic of Ireland","EFL League One","Lincoln City","Min:150 Max:10000","0","0","7","true","false","240978","false","false","RM,RW,LW","650"
"Kara","65","Common","CDM","Turkey","Trendyol Süper Lig","Kasımpaşa","Min:150 Max:10000","0","0","7","true","false","223030","false","false","CDM,CM","700"
"Longelo","65","Common","LB","England","EFL Championship","Birmingham City","Min:150 Max:10000","0","0","7","true","false","256216","false","false","LB,LWB","550"
"Salazar","65","CONMEBOL Libertadores","LB","Colombia","Libertadores","Atl. Nacional","Min:250 Max:10000","0","0","7","true","false","275042","false","false","LB,LWB","650"
"Gazzaniga","65","Common","GK","Argentina","LALIGA HYPERMOTION","Racing de Ferrol","Min:150 Max:10000","0","0","7","true","false","225869","false","false","GK","450"
"Duijvestijn","65","Common","CAM","Netherlands","Eredivisie","Almere City FC","Min:150 Max:10000","0","0","7","true","false","275858","false","false","CM,CAM","950"
"Al Zain","65","Common","RW","Saudi Arabia","ROSHN Saudi League","Damac FC","Min:150 Max:10000","0","0","7","true","false","230532","false","false","RM,RW,LW","550"
"Ezatolahi","65","Common","CDM","Iran","3F Superliga","Vejle Boldklub","Min:150 Max:10000","0","0","7","true","false","233241","false","false","CDM,CM","350"
"Hurtado","64","CONMEBOL Sudamericana","CM","Bolivia","Sudamericana","Palmaflor","Min:150 Max:10000","0","0","7","true","false","260270","false","false","RM,CM,LM","550"
"van Crooij","63","Rare","GK","Netherlands","Eredivisie","Sparta Rotterdam","Min:150 Max:10000","200","47","7","false","false","238018","false","false","GK","850"
"Vera","63","CONMEBOL Sudamericana","RM","Ecuador","Sudamericana","CS Emelec","Min:150 Max:10000","0","19","7","false","false","268502","false","false","RM,RW","750"
"Banks","63","Common","RW","Scotland","Bundesliga 2","FC St. Pauli","Min:150 Max:10000","0","0","45","true","false","255312","false","false","RM,RW","2500"
"Lin","63","Common","LM","China PR","CSL","Dalian Pro","Min:150 Max:10000","0","0","44","true","false","241239","false","false","LM,ST,LW","200"
"Egüez","63","CONMEBOL Sudamericana","RM","Bolivia","Sudamericana","Guabirá","Min:150 Max:10000","0","0","44","true","false","266009","false","false","RM,CM,RW","200"
"Sweat","63","Common","LB","United States","MLS","New England","Min:150 Max:10000","0","0","7","true","false","221684","false","false","LB,LWB","900"
"Cisco","62","Rare","ST","Italy","Serie BKT","Südtirol","Min:150 Max:10000","150","47","7","false","false","244038","false","false","CF,RW,ST","200"
"Pirringuel","62","Common","CM","France","Ligue 2 BKT","Pau FC","Min:150 Max:10000","150","19","7","false","false","271138","false","false","CM","200"
"Diallo","62","Common","RB","France","CSSL ","Servette FC","Min:150 Max:10000","200","19","7","false","false","229169","false","false","RWB,RB,LB","200"
"Barrientos","62","Common","CAM","Argentina","LPF","Instituto","Min:150 Max:10000","0","0","45","true","false","272858","false","false","CAM","200"
"Majchrzak","62","Common","ST","Poland","PKO BP Ekstraklasa","Puszcza","Min:150 Max:10000","0","0","7","true","false","274865","false","false","CF,ST","10000"
"Fraulo","62","Common","CM","Denmark","Eredivisie","FC Utrecht","Min:150 Max:10000","0","0","7","true","false","265518","false","false","CM","200"
"Llugiqi","62","Common","LM","Germany","3. Liga","FC Ingolstadt 04","Min:150 Max:10000","0","0","7","true","false","263614","false","false","LWB,LM,LW","450"
"Traorè","62","Rare","LW","Ivory Coast","Serie A TIM","Milan","Min:150 Max:10000","0","0","7","true","false","277013","false","false","LM,LW","1200"
"Musi","61","Common","RW","Romania","SUPERLIGA","FC Petrolul","Min:150 Max:10000","150","18","7","false","false","263147","false","false","RM,RW,LW","200"
"Valdéz","61","Common","CB","Argentina","LPF","Central Córdoba","Min:150 Max:10000","0","0","7","true","false","273012","false","false","CB","250"
"Qasem","61","Common","LB","Saudi Arabia","ROSHN Saudi League","Al Nassr","Min:150 Max:10000","0","0","7","true","false","214923","false","false","LB,LWB","200"
"Soto","60","CONMEBOL Libertadores","CM","Chile","Libertadores","Colo-Colo","Min:150 Max:10000","0","45","7","false","false","268560","false","false","CM","200"
"Gilligan","60","Common","CM","Republic of Ireland","EFL League One","Burton Albion","Min:150 Max:10000","0","18","7","false","false","257128","false","false","CDM,CM","200"
"Morris","60","Common","CDM","England","EFL League Two","Newport County","Min:150 Max:10000","200","18","7","false","false","212682","false","false","CDM,CM","200"
"Coleman","60","Common","CDM","England","EFL League Two","Gillingham","Min:150 Max:10000","150","18","7","false","false","241409","false","false","CDM","200"
"Louis-Jean","60","Common","RB","France","Ligue 2 BKT","Bordeaux","Min:150 Max:10000","0","18","7","false","false","271497","false","false","RWB,RB,LB","200"
"Acosta","60","CONMEBOL Sudamericana","GK","Colombia","Sudamericana","Junior","Min:150 Max:10000","0","18","7","false","false","275689","false","false","GK","200"
"Al Zubaidi","60","Common","RB","Saudi Arabia","ROSHN Saudi League","Al Fateh","Min:150 Max:10000","0","0","44","true","false","210790","false","false","RWB,RB","900"
"Kalley","60","Common","LB","Sweden","Allsvenskan","IFK Norrköping","Min:150 Max:10000","0","0","7","true","false","258477","false","false","LB,LWB","200"
"Depussay","60","Common","CM","France","Ligue 2 BKT","Bordeaux","Min:150 Max:10000","0","0","7","true","false","256842","false","false","CM","200"
"Wang","60","Common","CB","China PR","CSL","Nantong Zhiyun FC","Min:150 Max:10000","0","0","7","true","false","224691","false","false","CB,CDM","200"
"Chen","59","Common","LB","China PR","CSL","Meizhou Hakka FC","Min:150 Max:10000","200","18","7","false","false","232888","false","false","LB,LWB,CM","200"
"Stoppa","59","Common","CF","Italy","Serie BKT","Catanzaro","Min:150 Max:10000","0","18","7","false","false","270943","false","false","CAM,CF,ST","400"
"An","59","Common","GK","Korea Republic","K League 1","Suwon Samsung","Min:150 Max:10000","200","18","7","false","false","255919","false","false","GK","200"
"Paik","59","Common","CM","Korea Republic","K League 1","FC Seoul","Min:150 Max:10000","0","18","7","false","false","261060","false","false","CM","200"
"Udrea","59","Common","GK","Romania","SUPERLIGA","FCSB","Min:150 Max:10000","200","18","7","false","false","256897","false","false","GK","200"
"Fang","59","Common","GK","China PR","CSL","Tianjin JMT FC","Min:150 Max:10000","200","18","7","false","false","221798","false","false","GK","400"
"Dong","59","Common","RB","China PR","CSL","Zhejiang Pro","Min:150 Max:10000","200","18","7","false","false","222434","false","false","RWB,RB","200"
"Skubl","59","Common","GK","Austria","Ö. Bundesliga","Wolfsberger AC","Min:150 Max:10000","0","0","7","true","false","263137","false","false","GK","200"
"Jurić","59","Common","ST","Bosnia Herzegovina","PKO BP Ekstraklasa","ŁKS Łódź","Min:150 Max:10000","0","0","7","true","false","275234","false","false","CF,ST","200"
"Essiam","58","Common","CM","Ghana","CSSL ","Stade-Lausanne","Min:150 Max:5100","200","17","7","false","false","50597801","false","false","CM","200"
"Dick","58","Common","GK","United States","MLS","Minnesota United","Min:150 Max:10000","200","17","7","false","false","242721","false","false","GK","200"
"Narzary","58","Common","LW","India","ISL","Bengaluru FC","Min:150 Max:10000","200","17","7","false","false","228199","false","false","LM,LW","200"
"Gao","58","Common","LM","China PR","CSL","Tianjin JMT FC","Min:150 Max:10000","200","17","7","false","false","233948","false","false","CM,LM,LW","200"
"Hirtlreiter","58","Common","RM","Germany","3. Liga","Unterhaching","Min:150 Max:10000","150","17","7","false","false","258638","false","false","RM,CF,RW","200"
"Pandita","58","Common","ST","India","ISL","Kerala Blasters","Min:150 Max:5100","0","0","7","true","false","236546","false","false","CF,ST","0"
"Stamatelopoulos","58","Common","ST","Australia","A-League","Newcastle Jets","Min:150 Max:10000","0","0","7","true","false","241245","false","false","CF,ST","200"
"Dooley","57","Common","CM","Northern Ireland","EFL League Two","Harrogate Town","Min:150 Max:10000","0","17","7","false","false","223744","false","false","CM","200"
"Ji Dong Won","57","Common","ST","Korea Republic","K League 1","FC Seoul","Min:150 Max:5100","0","17","7","false","false","199266","false","false","LM,CF,ST","0"
"Singh","57","Common","RB","India","ISL","Kerala Blasters","Min:150 Max:10000","0","17","7","false","false","258410","false","false","RWB,RB,CB,LB","200"
"Dohling","57","Common","LB","India","ISL","Kerala Blasters","Min:150 Max:10000","200","17","7","false","false","253035","false","false","CB,LB,LWB","200"
"Al Harbi","57","Common","CDM","Saudi Arabia","ROSHN Saudi League","Al Wehda","Min:150 Max:10000","0","0","45","true","false","246795","false","false","CDM,CM","250"
"Borne","57","Common","GK","France","Ligue 1 Uber Eats","Clermont Foot 63","Min:150 Max:10000","0","0","7","true","false","273125","false","false","GK","500"
"Robinson","57","Common","LB","Scotland","cinch Prem","St. Johnstone","Min:150 Max:10000","0","0","7","true","false","259389","false","false","LB,LWB","400"
"Liu","56","Common","GK","China PR","CSL","Qingdao Hainiu","Min:150 Max:10000","0","17","7","false","false","182076","false","false","GK","200"
"Tyler","56","Common","GK","Wales","EFL Championship","Coventry City","Min:150 Max:10000","200","17","7","false","false","254293","false","false","GK","200"
"Mountney","56","Common","RB","Republic of Ireland","SSE Airtricity PD","Dundalk","Min:150 Max:10000","200","17","7","false","false","207868","false","false","RWB,RB","250"
"Jantunen","56","Common","GK","Finland","3. Liga","SC Freiburg II","Min:150 Max:5100","0","0","7","true","false","274568","false","false","GK","0"
"Ali","56","Common","LM","India","ISL","Chennaiyin FC","Min:150 Max:10000","0","0","7","true","false","253478","false","false","RM,LM,ST,LW","200"
"Dakshinamurthy","56","Common","LB","India","ISL","Hyderabad FC","Min:150 Max:10000","0","0","7","true","false","248197","false","false","LB,LWB,LM","200"
"Majumder","55","Common","GK","India","ISL","Chennaiyin FC","Min:150 Max:10000","200","17","7","false","false","248246","false","false","GK","200"
"Craig","55","Common","CB","United States","MLS","Austin FC","Min:150 Max:10000","200","17","7","false","false","260545","false","false","CB,CDM","200"
"Toporkiewicz","55","Common","ST","Poland","PKO BP Ekstraklasa","Jagiellonia","Min:150 Max:10000","200","17","7","false","false","254699","false","false","CF,ST","200"
"Hawsawi","55","Common","GK","Saudi Arabia","ROSHN Saudi League","Damac FC","Min:150 Max:10000","0","0","45","true","false","248255","false","false","GK","200"
"Mohammed","55","Common","RM","United Arab Emirates","United Emirates League","Al Ain FC","Min:150 Max:10000","0","0","7","true","false","277574","false","false","RM,CAM,RW","200"
"Rathi","54","Common","LB","India","ISL","Mohun Bagan SG","Min:150 Max:10000","200","16","5","false","false","254475","false","false","CB,LB,LWB","850"
"Chhetri","54","Common","CDM","India","ISL","FC Goa","Min:150 Max:10000","200","16","7","false","false","271011","false","false","CDM,CM","200"
"Singh Kiyam","54","Common","CM","India","ISL","Punjab FC","Min:150 Max:10000","0","0","7","true","false","250856","false","false","RB,CDM,CM","6500"
"Windust","53","Common","CB","Australia","A-League","Central Coast","Min:150 Max:10000","200","16","7","false","false","266628","false","false","CB","200"
